Date,Open,High,Low,Close,Volume
2024-10-08 13:30:00,142.0399932861328,144.2100067138672,139.4499969482422,142.3699951171875,1402500
2024-10-09 13:30:00,142.4499969482422,142.67999267578125,139.32000732421875,140.8699951171875,908400
2024-10-10 13:30:00,139.3800048828125,144.7899932861328,138.1199951171875,143.25,1240300
2024-10-11 13:30:00,142.9499969482422,149.8000030517578,142.9499969482422,149.75,1341000
2024-10-14 13:30:00,150.5399932861328,157.72000122070312,149.69000244140625,155.52000427246094,1822000
2024-10-15 13:30:00,156.49000549316406,164.0,156.0,160.24000549316406,2051500
2024-10-16 13:30:00,162.1999969482422,165.9499969482422,160.24000549316406,163.77999877929688,1427400
2024-10-17 13:30:00,165.0,167.7100067138672,160.35000610351562,160.64999389648438,1499600
2024-10-18 13:30:00,160.9499969482422,160.9600067138672,156.22000122070312,156.75,2394700
2024-10-21 13:30:00,156.2899932861328,161.08999633789062,153.8800048828125,159.88999938964844,1063900
2024-10-22 13:30:00,157.47999572753906,159.83999633789062,154.8000030517578,154.82000732421875,1149000
2024-10-23 13:30:00,152.3300018310547,153.80999755859375,146.7100067138672,147.82000732421875,1353900
2024-10-24 13:30:00,149.00999450683594,150.13999938964844,141.77000427246094,142.63999938964844,1482300
2024-10-25 13:30:00,143.05999755859375,143.41000366210938,139.75,141.52999877929688,1741200
2024-10-28 13:30:00,142.24000549316406,144.5,137.8000030517578,137.9199981689453,1531000
2024-10-29 13:30:00,137.0,139.08999633789062,134.44000244140625,138.47000122070312,1221800
2024-10-30 13:30:00,138.66000366210938,139.85000610351562,136.22000122070312,136.5399932861328,1004000
2024-10-31 13:30:00,135.0,135.6199951171875,131.1999969482422,131.7899932861328,1149400
2024-11-01 13:30:00,133.5,133.97999572753906,131.08999633789062,131.25999450683594,920300
2024-11-04 14:30:00,133.6999969482422,139.3000030517578,132.8000030517578,137.8000030517578,1766100
2024-11-05 14:30:00,138.10000610351562,138.4199981689453,134.3699951171875,137.35000610351562,1097800
2024-11-06 14:30:00,144.97000122070312,145.74000549316406,134.02999877929688,135.3000030517578,1645400
2024-11-07 14:30:00,136.52999877929688,143.60000610351562,135.9499969482422,141.55999755859375,1529000
2024-11-08 14:30:00,141.6300048828125,144.33999633789062,140.35000610351562,143.97000122070312,1223400
2024-11-11 14:30:00,147.27000427246094,147.97999572753906,139.9499969482422,140.25,1351700
2024-11-12 14:30:00,140.7899932861328,144.8800048828125,137.36000061035156,139.92999267578125,1141900
2024-11-13 14:30:00,141.50999450683594,144.6999969482422,140.97999572753906,141.72999572753906,1440300
2024-11-14 14:30:00,143.8699951171875,148.6999969482422,143.8300018310547,144.60000610351562,1283800
2024-11-15 14:30:00,144.49000549316406,145.1999969482422,141.64999389648438,144.63999938964844,946300
2024-11-18 14:30:00,146.39999389648438,146.7100067138672,142.52999877929688,143.4199981689453,938600
2024-11-19 14:30:00,142.35000610351562,142.69000244140625,137.33999633789062,142.5800018310547,1338900
2024-11-20 14:30:00,141.0,141.55999755859375,136.6300048828125,136.80999755859375,1326800
2024-11-21 14:30:00,136.99000549316406,142.38999938964844,134.5,141.57000732421875,1622600
2024-11-22 14:30:00,148.9600067138672,154.49000549316406,147.9199981689453,151.99000549316406,2638900
2024-11-25 14:30:00,157.52000427246094,161.6699981689453,154.5,154.5,4095200
2024-11-26 14:30:00,159.13999938964844,160.0,142.75999450683594,146.6199951171875,5018300
2024-11-27 14:30:00,151.5800018310547,153.6300048828125,146.0,148.55999755859375,2282500
2024-11-29 14:30:00,150.1999969482422,151.64999389648438,146.2899932861328,149.69000244140625,1229500
2024-12-02 14:30:00,150.0,163.9600067138672,150.0,157.30999755859375,2942400
2024-12-03 14:30:00,156.5500030517578,159.6699981689453,152.85000610351562,154.97000122070312,1615300
2024-12-04 14:30:00,154.69000244140625,161.58999633789062,151.72999572753906,161.52000427246094,1532400
2024-12-05 14:30:00,158.3300018310547,158.66000366210938,148.36000061035156,149.9499969482422,2648000
2024-12-06 14:30:00,151.69000244140625,155.6199951171875,150.5399932861328,151.35000610351562,1518900
2024-12-09 14:30:00,151.61000061035156,152.00999450683594,139.9600067138672,140.07000732421875,2742900
2024-12-10 14:30:00,139.75999450683594,141.5800018310547,137.25999450683594,138.25999450683594,1625800
2024-12-11 14:30:00,138.83999633789062,140.0,136.19000244140625,137.2100067138672,1825000
2024-12-12 14:30:00,139.0,139.27000427246094,133.80999755859375,137.5,1653900
2024-12-13 14:30:00,138.0399932861328,142.6699981689453,137.80999755859375,142.6199951171875,1242800
2024-12-16 14:30:00,143.02999877929688,152.3699951171875,142.19000244140625,146.85000610351562,2338500
2024-12-17 14:30:00,147.0,156.36000061035156,146.75,152.74000549316406,2356300
2024-12-18 14:30:00,153.44000244140625,156.0,143.6300048828125,144.89999389648438,2023800
2024-12-19 14:30:00,146.3800048828125,153.5800018310547,146.3800048828125,153.25,1635000
2024-12-20 14:30:00,152.2899932861328,159.8300018310547,151.0,154.55999755859375,3541000
2024-12-23 14:30:00,155.5500030517578,156.30999755859375,149.32000732421875,152.9600067138672,1453500
2024-12-24 14:30:00,152.49000549316406,153.0500030517578,149.0,152.07000732421875,791600
2024-12-26 14:30:00,152.1999969482422,157.9499969482422,150.97000122070312,155.33999633789062,2031900
2024-12-27 14:30:00,154.0,156.00999450683594,150.6199951171875,153.8800048828125,762600
2024-12-30 14:30:00,150.0399932861328,155.1999969482422,148.57000732421875,154.64999389648438,2007600
2024-12-31 14:30:00,154.8000030517578,157.00999450683594,146.94000244140625,149.47000122070312,1705600
2025-01-02 14:30:00,150.7899932861328,158.3000030517578,150.7899932861328,153.24000549316406,1478100
2025-01-03 14:30:00,154.27999877929688,159.6999969482422,153.74000549316406,158.9199981689453,1394000
2025-01-06 14:30:00,160.0399932861328,161.8000030517578,153.77000427246094,156.22000122070312,1771300
2025-01-07 14:30:00,159.52000427246094,164.8000030517578,151.5800018310547,152.1300048828125,1579400
2025-01-08 14:30:00,152.00999450683594,153.94000244140625,149.6699981689453,151.6199951171875,1093300
2025-01-10 14:30:00,152.66000366210938,162.16000366210938,150.1699981689453,160.9199981689453,2425500
2025-01-13 14:30:00,146.9600067138672,147.91000366210938,128.3000030517578,135.72000122070312,8810500
2025-01-14 14:30:00,137.17999267578125,137.25,128.58999633789062,131.38999938964844,3405600
2025-01-15 14:30:00,132.0,133.8699951171875,128.7100067138672,129.99000549316406,2734500
2025-01-16 14:30:00,129.80999755859375,130.75999450683594,126.6500015258789,128.11000061035156,1919800
2025-01-17 14:30:00,130.05999755859375,134.05999755859375,128.5500030517578,130.35000610351562,1942500
2025-01-21 14:30:00,133.41000366210938,134.16000366210938,124.5,126.27999877929688,2764100
2025-01-22 14:30:00,127.5999984741211,131.27999877929688,125.01000213623048,128.57000732421875,1683000
2025-01-23 14:30:00,126.9800033569336,127.56999969482422,121.0,124.1500015258789,3548600
2025-01-24 14:30:00,125.3499984741211,125.51000213623048,122.9800033569336,123.41999816894533,1732800
2025-01-27 14:30:00,119.8000030517578,121.36000061035156,117.98999786376952,119.52999877929688,2416800
2025-01-28 14:30:00,120.51000213623048,122.55999755859376,119.0999984741211,120.83000183105467,1626900
2025-01-29 14:30:00,120.77999877929688,124.5999984741211,120.3000030517578,122.61000061035156,1320800
2025-01-30 14:30:00,123.11000061035156,125.91000366210938,120.41000366210938,122.70999908447266,1502300
2025-01-31 14:30:00,122.0,122.97000122070312,117.61000061035156,119.37999725341795,2419900
2025-02-03 14:30:00,115.06999969482422,116.8000030517578,112.68000030517578,115.5500030517578,2227000
2025-02-04 14:30:00,115.4000015258789,116.4499969482422,113.33999633789062,114.8000030517578,2104700
2025-02-05 14:30:00,114.8499984741211,115.76000213623048,112.55999755859376,113.62999725341795,1307700
2025-02-06 14:30:00,116.36000061035156,116.87000274658205,113.08000183105467,114.88999938964844,1453900
2025-02-07 14:30:00,115.0,118.23999786376952,113.45999908447266,114.7300033569336,1708900
2025-02-10 14:30:00,114.9800033569336,115.62000274658205,109.97000122070312,113.19000244140624,1963400
2025-02-11 14:30:00,112.43000030517578,112.93000030517578,107.87000274658205,109.41999816894533,1967400
2025-02-12 14:30:00,107.87000274658205,109.13999938964844,106.0999984741211,108.91000366210938,1726100
2025-02-13 14:30:00,109.5,110.87999725341795,107.0,110.0999984741211,1512400
2025-02-14 14:30:00,110.66999816894533,112.06999969482422,108.30999755859376,112.06999969482422,1248900
2025-02-18 14:30:00,112.88999938964844,113.1999969482422,107.87000274658205,108.83999633789062,1701900
2025-02-19 14:30:00,108.05999755859376,108.41000366210938,104.37000274658205,105.11000061035156,1813100
2025-02-20 14:30:00,104.48999786376952,104.61000061035156,102.08000183105467,103.1500015258789,1831000
2025-02-21 14:30:00,104.91999816894533,105.0999984741211,99.51000213623048,100.11000061035156,1907900
2025-02-24 14:30:00,100.7699966430664,103.5,99.12000274658205,102.1500015258789,2795200
2025-02-25 14:30:00,102.0,104.97000122070312,99.7300033569336,100.93000030517578,2701400
2025-02-26 14:30:00,103.0,105.9000015258789,102.6500015258789,104.08000183105467,1956400
2025-02-27 14:30:00,105.04000091552734,105.5500030517578,101.08000183105467,101.41999816894533,1422100
2025-02-28 14:30:00,101.70999908447266,104.36000061035156,100.12999725341795,102.98999786376952,2414100
2025-03-03 14:30:00,103.86000061035156,105.7699966430664,95.54000091552734,96.70999908447266,3342600
2025-03-04 14:30:00,95.08000183105467,98.16000366210938,92.41000366210938,96.11000061035156,3541200
2025-03-05 14:30:00,84.13999938964844,87.70999908447266,79.7699966430664,87.2300033569336,10071800
2025-03-06 14:30:00,85.9000015258789,88.02999877929688,82.9800033569336,83.58000183105469,2780300
2025-03-07 14:30:00,83.75,87.37999725341797,81.58999633789062,86.02999877929688,2935800
2025-03-10 18:27:58,84.3499984741211,84.33000183105469,77.38999938964844,77.97000122070312,1520212
2024-03-11 13:30:00,117.5999984741211,119.33000183105467,114.48999786376952,116.54000091552734,2273900
2024-03-12 13:30:00,117.1500015258789,120.73999786376952,116.5199966430664,120.55999755859376,1736800
2024-03-13 13:30:00,121.37000274658205,126.06999969482422,120.55999755859376,125.97000122070312,1755600
2024-03-14 13:30:00,127.1500015258789,129.63999938964844,123.62000274658205,125.36000061035156,1514600
2024-03-15 13:30:00,125.0,127.1999969482422,122.5,125.88999938964844,4425100
2024-03-18 13:30:00,127.62999725341795,132.47000122070312,125.8000030517578,130.82000732421875,1772400
2024-03-19 13:30:00,129.0,131.36000061035156,128.3800048828125,131.0800018310547,1110800
2024-03-20 13:30:00,129.97999572753906,135.6999969482422,128.6999969482422,135.0399932861328,1090600
2024-03-21 13:30:00,136.67999267578125,139.11000061035156,135.22000122070312,137.4199981689453,1498400
2024-03-22 13:30:00,135.61000061035156,137.44000244140625,134.77999877929688,134.97000122070312,1019600
2024-03-25 13:30:00,134.0,134.58999633789062,120.87000274658205,121.16999816894533,2849100
2024-03-26 13:30:00,121.16999816894533,125.23999786376952,119.6999969482422,121.97000122070312,1666100
2024-03-27 13:30:00,121.76000213623048,123.7300033569336,120.68000030517578,121.36000061035156,1027000
2024-03-28 13:30:00,120.52999877929688,125.98999786376952,119.47000122070312,125.33000183105467,1352200
2024-04-01 13:30:00,125.2699966430664,131.91000366210938,125.2699966430664,131.83999633789062,1971800
2024-04-02 13:30:00,128.0,131.47000122070312,123.77999877929688,131.39999389648438,1781600
2024-04-03 13:30:00,131.39999389648438,134.1199951171875,128.41000366210938,130.72999572753906,1281800
2024-04-04 13:30:00,132.47999572753906,132.64999389648438,122.86000061035156,122.95999908447266,1271800
2024-04-05 13:30:00,123.41999816894533,124.18000030517578,120.12999725341795,120.79000091552734,1307000
2024-04-08 13:30:00,122.0,123.31999969482422,117.58000183105467,119.41999816894533,1468900
2024-04-09 13:30:00,120.54000091552734,120.54000091552734,115.1999969482422,116.12000274658205,1780100
2024-04-10 13:30:00,114.94000244140624,118.1500015258789,113.62000274658205,114.33000183105467,1666700
2024-04-11 13:30:00,114.6999969482422,117.25,113.86000061035156,116.47000122070312,1103400
2024-04-12 13:30:00,114.9800033569336,115.8000030517578,111.33000183105467,111.83000183105467,1026000
2024-04-15 13:30:00,113.0999984741211,115.0,110.91999816894533,112.83999633789062,1335800
2024-04-16 13:30:00,111.9000015258789,116.7300033569336,109.55999755859376,115.88999938964844,1475100
2024-04-17 13:30:00,117.76000213623048,118.1500015258789,111.4000015258789,113.4800033569336,1171200
2024-04-18 13:30:00,113.95999908447266,113.97000122070312,108.83999633789062,109.31999969482422,1630400
2024-04-19 13:30:00,108.91999816894533,112.27999877929688,108.52999877929688,110.36000061035156,1088800
2024-04-22 13:30:00,113.0,115.80999755859376,111.22000122070312,114.83999633789062,1216700
2024-04-23 13:30:00,116.19000244140624,119.91000366210938,115.06999969482422,119.70999908447266,1035200
2024-04-24 13:30:00,120.0,120.5199966430664,115.0,115.08999633789062,985800
2024-04-25 13:30:00,113.0,115.91000366210938,111.41000366210938,115.4499969482422,943100
2024-04-26 13:30:00,116.3499984741211,122.20999908447266,115.33999633789062,122.08000183105467,1109900
2024-04-29 13:30:00,123.0,126.43000030517578,121.63999938964844,125.38999938964844,1366700
2024-04-30 13:30:00,125.48999786376952,126.01000213623048,121.38999938964844,121.5199966430664,1172900
2024-05-01 13:30:00,120.62000274658205,124.3499984741211,118.02999877929688,120.41000366210938,1073300
2024-05-02 13:30:00,122.8000030517578,126.5999984741211,122.0,124.9000015258789,943200
2024-05-03 13:30:00,126.62000274658205,129.17999267578125,126.29000091552734,128.75999450683594,1176800
2024-05-06 13:30:00,129.9600067138672,131.5399932861328,127.7699966430664,129.3800048828125,1090500
2024-05-07 13:30:00,130.77999877929688,131.7899932861328,128.41000366210938,128.4199981689453,803700
2024-05-08 13:30:00,127.4000015258789,131.25,127.11000061035156,128.60000610351562,794400
2024-05-09 13:30:00,128.2100067138672,132.58999633789062,128.02999877929688,132.3300018310547,939800
2024-05-10 13:30:00,133.5500030517578,134.49000549316406,128.5,129.7100067138672,1094800
2024-05-13 13:30:00,131.19000244140625,132.97000122070312,128.6300048828125,132.4199981689453,975700
2024-05-14 13:30:00,133.85000610351562,136.4600067138672,133.00999450683594,136.30999755859375,1260700
2024-05-15 13:30:00,136.4499969482422,138.0,134.35000610351562,137.67999267578125,1327500
2024-05-16 13:30:00,136.94000244140625,138.13999938964844,135.3699951171875,135.69000244140625,716100
2024-05-17 13:30:00,137.75,139.97000122070312,135.38999938964844,139.61000061035156,1434400
2024-05-20 13:30:00,140.0,146.30999755859375,140.0,144.83999633789062,1546800
2024-05-21 13:30:00,144.8000030517578,146.92999267578125,144.1199951171875,144.44000244140625,1118300
2024-05-22 13:30:00,145.13999938964844,145.80999755859375,141.39999389648438,141.8800048828125,1291800
2024-05-23 13:30:00,143.38999938964844,148.24000549316406,142.41000366210938,145.8800048828125,1409300
2024-05-24 13:30:00,147.27000427246094,151.4600067138672,146.63999938964844,150.1699981689453,1512500
2024-05-28 13:30:00,151.5,154.8699951171875,150.77000427246094,152.38999938964844,2687100
2024-05-29 13:30:00,155.55999755859375,196.9900054931641,155.55999755859375,189.4499969482422,10339100
2024-05-30 13:30:00,188.0800018310547,189.4499969482422,176.57000732421875,178.47000122070312,4040500
2024-05-31 13:30:00,176.47999572753906,177.1300048828125,169.2899932861328,172.8699951171875,3379700
2024-06-03 13:30:00,174.91000366210938,179.52999877929688,172.5500030517578,175.66000366210938,2037600
2024-06-04 13:30:00,173.75,173.75999450683594,167.0,169.64999389648438,1286400
2024-06-05 13:30:00,168.69000244140625,173.67999267578125,167.85000610351562,172.6999969482422,1133600
2024-06-06 13:30:00,171.64999389648438,178.85000610351562,171.1199951171875,175.72999572753906,1531500
2024-06-07 13:30:00,175.66000366210938,177.3000030517578,173.0,175.19000244140625,1073300
2024-06-10 13:30:00,174.55999755859375,185.5500030517578,173.6699981689453,185.1300048828125,2370800
2024-06-11 13:30:00,186.5200042724609,187.7100067138672,180.4199981689453,185.7899932861328,1458200
2024-06-12 13:30:00,188.4199981689453,193.1100006103516,184.4600067138672,192.33999633789065,1356200
2024-06-13 13:30:00,192.33999633789065,194.3800048828125,186.3099975585937,190.82000732421875,1175500
2024-06-14 13:30:00,189.1000061035156,189.82000732421875,183.6600036621093,186.0599975585937,1072800
2024-06-17 13:30:00,186.02999877929688,189.0,180.07000732421875,185.88999938964844,1149600
2024-06-18 13:30:00,184.97999572753903,187.8000030517578,181.1999969482422,185.27999877929688,1144900
2024-06-20 13:30:00,184.47999572753903,184.47999572753903,173.25999450683594,175.55999755859375,1704000
2024-06-21 13:30:00,175.13999938964844,175.13999938964844,171.1300048828125,174.5,1729300
2024-06-24 13:30:00,174.5,176.74000549316406,169.3300018310547,169.91000366210938,1154100
2024-06-25 13:30:00,170.3800048828125,175.08999633789062,169.61000061035156,173.24000549316406,958600
2024-06-26 13:30:00,173.25,176.63999938964844,171.49000549316406,173.4199981689453,1186600
2024-06-27 13:30:00,171.99000549316406,174.4199981689453,170.11000061035156,172.52999877929688,986400
2024-06-28 13:30:00,173.00999450683594,179.27000427246094,173.00999450683594,177.83999633789062,2870200
2024-07-01 13:30:00,179.6999969482422,186.4499969482422,177.14999389648438,184.58999633789065,1947700
2024-07-02 13:30:00,184.58999633789065,185.47999572753903,180.32000732421875,183.3600006103516,1191000
2024-07-03 13:30:00,183.3500061035156,183.72000122070312,178.44000244140625,179.75,637500
2024-07-05 13:30:00,179.9499969482422,181.08999633789065,171.4499969482422,171.5399932861328,1254100
2024-07-08 13:30:00,173.30999755859375,178.72999572753906,171.24000549316406,178.52999877929688,997500
2024-07-09 13:30:00,179.60000610351562,183.6999969482422,177.77000427246094,179.24000549316406,885100
2024-07-10 13:30:00,182.6600036621093,182.9499969482422,173.3300018310547,174.10000610351562,1190800
2024-07-11 13:30:00,174.52999877929688,177.4199981689453,167.0,173.7899932861328,2336700
2024-07-12 13:30:00,173.4600067138672,179.89999389648438,171.1699981689453,173.24000549316406,1210800
2024-07-15 13:30:00,172.1300048828125,173.69000244140625,167.0500030517578,167.3300018310547,1525200
2024-07-16 13:30:00,170.1199951171875,172.89999389648438,168.7100067138672,170.0800018310547,1305500
2024-07-17 13:30:00,163.6699981689453,167.3699951171875,155.47999572753906,155.77999877929688,3062800
2024-07-18 13:30:00,155.77999877929688,157.11000061035156,150.6300048828125,156.97999572753906,2028300
2024-07-19 13:30:00,157.07000732421875,159.9600067138672,156.0,158.50999450683594,10174700
2024-07-22 13:30:00,166.77999877929688,168.74000549316406,157.7100067138672,158.4199981689453,2200300
2024-07-23 13:30:00,159.4199981689453,163.7100067138672,158.25999450683594,161.39999389648438,1065500
2024-07-24 13:30:00,159.0,160.19000244140625,153.92999267578125,154.0500030517578,1341400
2024-07-25 13:30:00,153.17999267578125,156.86000061035156,146.35000610351562,151.52999877929688,1502000
2024-07-26 13:30:00,155.0,155.8800048828125,151.0500030517578,152.58999633789062,1345500
2024-07-29 13:30:00,153.39999389648438,155.1300048828125,150.3000030517578,151.0500030517578,1553000
2024-07-30 13:30:00,151.52999877929688,152.0,144.5500030517578,146.0,1663900
2024-07-31 13:30:00,150.3699951171875,150.75,145.63999938964844,147.47999572753906,1664000
2024-08-01 13:30:00,149.99000549316406,150.72000122070312,140.88999938964844,142.27000427246094,1455900
2024-08-02 13:30:00,136.27999877929688,136.47000122070312,130.38999938964844,132.1999969482422,1826100
2024-08-05 13:30:00,124.81999969482422,136.6999969482422,121.41000366210938,134.49000549316406,2258600
2024-08-06 13:30:00,136.63999938964844,139.92999267578125,135.41000366210938,138.1199951171875,1315600
2024-08-07 13:30:00,142.0,142.1999969482422,131.0399932861328,131.55999755859375,1769900
2024-08-08 13:30:00,135.25999450683594,141.17999267578125,133.5500030517578,141.0800018310547,1223700
2024-08-09 13:30:00,140.05999755859375,150.25,139.3000030517578,146.8800048828125,2186000
2024-08-12 13:30:00,148.25,155.1300048828125,147.42999267578125,154.57000732421875,1646800
2024-08-13 13:30:00,154.99000549316406,155.1999969482422,151.38999938964844,153.57000732421875,1021100
2024-08-14 13:30:00,154.41000366210938,157.19000244140625,152.27000427246094,153.0800018310547,1360600
2024-08-15 13:30:00,160.57000732421875,162.19000244140625,157.3699951171875,162.0500030517578,1421500
2024-08-16 13:30:00,160.86000061035156,167.22999572753906,160.35000610351562,165.0800018310547,1066400
2024-08-19 13:30:00,165.3699951171875,169.08999633789062,163.9199981689453,166.8699951171875,1157300
2024-08-20 13:30:00,169.00999450683594,172.89999389648438,165.3300018310547,166.0500030517578,1504300
2024-08-21 13:30:00,167.82000732421875,171.2899932861328,165.3800048828125,170.8800048828125,1135500
2024-08-22 13:30:00,167.1999969482422,171.10000610351562,164.8800048828125,165.1999969482422,1249100
2024-08-23 13:30:00,166.35000610351562,171.47000122070312,165.94000244140625,169.8300018310547,1122900
2024-08-26 13:30:00,170.10000610351562,170.75999450683594,164.25,165.10000610351562,1361600
2024-08-27 13:30:00,160.66000366210938,168.5,160.25,166.61000061035156,2337100
2024-08-28 13:30:00,146.99000549316406,148.5,134.49000549316406,138.30999755859375,8789900
2024-08-29 13:30:00,138.5,143.88999938964844,134.4600067138672,142.22000122070312,3840300
2024-08-30 13:30:00,143.0,147.8699951171875,140.3000030517578,147.57000732421875,2897900
2024-09-03 13:30:00,147.47999572753906,149.14999389648438,142.02999877929688,142.94000244140625,1749800
2024-09-04 13:30:00,142.0,142.85000610351562,137.6699981689453,139.66000366210938,1584800
2024-09-05 13:30:00,138.0,141.35000610351562,135.89999389648438,137.8300018310547,1523200
2024-09-06 13:30:00,136.75,137.8000030517578,130.36000061035156,130.92999267578125,2254300
2024-09-09 13:30:00,131.92999267578125,136.2100067138672,131.13999938964844,133.25999450683594,1635100
2024-09-10 13:30:00,133.25,137.75,128.07000732421875,129.86000061035156,2179000
2024-09-11 13:30:00,129.80999755859375,133.27000427246094,128.17999267578125,131.2100067138672,2111900
2024-09-12 13:30:00,131.25999450683594,138.3699951171875,131.25999450683594,137.5399932861328,1660800
2024-09-13 13:30:00,139.47999572753906,145.5500030517578,139.3300018310547,142.19000244140625,1650500
2024-09-16 13:30:00,140.6300048828125,142.52999877929688,132.4499969482422,134.6199951171875,2248900
2024-09-17 13:30:00,137.17999267578125,138.92999267578125,133.0,134.41000366210938,1908400
2024-09-18 13:30:00,134.3300018310547,139.6199951171875,133.39999389648438,135.4499969482422,1575200
2024-09-19 13:30:00,139.5500030517578,141.52999877929688,137.60000610351562,139.32000732421875,1286300
2024-09-20 13:30:00,140.0,143.0800018310547,139.80999755859375,141.8000030517578,2072900
2024-09-23 13:30:00,141.4499969482422,142.5399932861328,136.8800048828125,140.64999389648438,1272400
2024-09-24 13:30:00,141.6699981689453,142.7100067138672,139.60000610351562,142.10000610351562,1045500
2024-09-25 13:30:00,141.02999877929688,141.72999572753906,136.3800048828125,137.72999572753906,1246100
2024-09-26 13:30:00,141.5,142.83999633789062,134.77000427246094,137.92999267578125,1385400
2024-09-27 13:30:00,138.22000122070312,144.64999389648438,137.89999389648438,144.5,1654300
2024-09-30 13:30:00,143.52999877929688,143.52999877929688,133.55999755859375,139.89999389648438,2692300
2024-10-01 13:30:00,139.27000427246094,139.55999755859375,135.0,135.72999572753906,1283100
2024-10-02 13:30:00,134.44000244140625,136.30999755859375,132.3300018310547,133.72000122070312,1517400
2024-10-03 13:30:00,132.5,134.32000732421875,130.8699951171875,134.1199951171875,1355800
2024-10-04 13:30:00,139.0,146.39999389648438,138.25999450683594,146.32000732421875,2526500
2024-10-07 13:30:00,144.99000549316406,145.32000732421875,136.67999267578125,139.0399932861328,2405600
2024-10-08 13:30:00,142.0399932861328,144.2100067138672,139.4499969482422,142.3699951171875,1402500
2024-10-09 13:30:00,142.4499969482422,142.67999267578125,139.32000732421875,140.8699951171875,908400
2024-10-10 13:30:00,139.3800048828125,144.7899932861328,138.1199951171875,143.25,1240300
2024-10-11 13:30:00,142.9499969482422,149.8000030517578,142.9499969482422,149.75,1341000
2024-10-14 13:30:00,150.5399932861328,157.72000122070312,149.69000244140625,155.52000427246094,1822000
2024-10-15 13:30:00,156.49000549316406,164.0,156.0,160.24000549316406,2051500
2024-10-16 13:30:00,162.1999969482422,165.9499969482422,160.24000549316406,163.77999877929688,1427400
2024-10-17 13:30:00,165.0,167.7100067138672,160.35000610351562,160.64999389648438,1499600
2024-10-18 13:30:00,160.9499969482422,160.9600067138672,156.22000122070312,156.75,2394700
2024-10-21 13:30:00,156.2899932861328,161.08999633789062,153.8800048828125,159.88999938964844,1063900
2024-10-22 13:30:00,157.47999572753906,159.83999633789062,154.8000030517578,154.82000732421875,1149000
2024-10-23 13:30:00,152.3300018310547,153.80999755859375,146.7100067138672,147.82000732421875,1353900
2024-10-24 13:30:00,149.00999450683594,150.13999938964844,141.77000427246094,142.63999938964844,1482300
2024-10-25 13:30:00,143.05999755859375,143.41000366210938,139.75,141.52999877929688,1741200
2024-10-28 13:30:00,142.24000549316406,144.5,137.8000030517578,137.9199981689453,1531000
2024-10-29 13:30:00,137.0,139.08999633789062,134.44000244140625,138.47000122070312,1221800
2024-10-30 13:30:00,138.66000366210938,139.85000610351562,136.22000122070312,136.5399932861328,1004000
2024-10-31 13:30:00,135.0,135.6199951171875,131.1999969482422,131.7899932861328,1149400
2024-11-01 13:30:00,133.5,133.97999572753906,131.08999633789062,131.25999450683594,920300
2024-11-04 14:30:00,133.6999969482422,139.3000030517578,132.8000030517578,137.8000030517578,1766100
2024-11-05 14:30:00,138.10000610351562,138.4199981689453,134.3699951171875,137.35000610351562,1097800
2024-11-06 14:30:00,144.97000122070312,145.74000549316406,134.02999877929688,135.3000030517578,1645400
2024-11-07 14:30:00,136.52999877929688,143.60000610351562,135.9499969482422,141.55999755859375,1529000
2024-11-08 14:30:00,141.6300048828125,144.33999633789062,140.35000610351562,143.97000122070312,1223400
2024-11-11 14:30:00,147.27000427246094,147.97999572753906,139.9499969482422,140.25,1351700
2024-11-12 14:30:00,140.7899932861328,144.8800048828125,137.36000061035156,139.92999267578125,1141900
2024-11-13 14:30:00,141.50999450683594,144.6999969482422,140.97999572753906,141.72999572753906,1440300
2024-11-14 14:30:00,143.8699951171875,148.6999969482422,143.8300018310547,144.60000610351562,1283800
2024-11-15 14:30:00,144.49000549316406,145.1999969482422,141.64999389648438,144.63999938964844,946300
2024-11-18 14:30:00,146.39999389648438,146.7100067138672,142.52999877929688,143.4199981689453,938600
2024-11-19 14:30:00,142.35000610351562,142.69000244140625,137.33999633789062,142.5800018310547,1338900
2024-11-20 14:30:00,141.0,141.55999755859375,136.6300048828125,136.80999755859375,1326800
2024-11-21 14:30:00,136.99000549316406,142.38999938964844,134.5,141.57000732421875,1622600
2024-11-22 14:30:00,148.9600067138672,154.49000549316406,147.9199981689453,151.99000549316406,2638900
2024-11-25 14:30:00,157.52000427246094,161.6699981689453,154.5,154.5,4095200
2024-11-26 14:30:00,159.13999938964844,160.0,142.75999450683594,146.6199951171875,5018300
2024-11-27 14:30:00,151.5800018310547,153.6300048828125,146.0,148.55999755859375,2282500
2024-11-29 14:30:00,150.1999969482422,151.64999389648438,146.2899932861328,149.69000244140625,1229500
2024-12-02 14:30:00,150.0,163.9600067138672,150.0,157.30999755859375,2942400
2024-12-03 14:30:00,156.5500030517578,159.6699981689453,152.85000610351562,154.97000122070312,1615300
2024-12-04 14:30:00,154.69000244140625,161.58999633789062,151.72999572753906,161.52000427246094,1532400
2024-12-05 14:30:00,158.3300018310547,158.66000366210938,148.36000061035156,149.9499969482422,2648000
2024-12-06 14:30:00,151.69000244140625,155.6199951171875,150.5399932861328,151.35000610351562,1518900
2024-12-09 14:30:00,151.61000061035156,152.00999450683594,139.9600067138672,140.07000732421875,2742900
2024-12-10 14:30:00,139.75999450683594,141.5800018310547,137.25999450683594,138.25999450683594,1625800
